Order ID,Order Date,Ship Date,Customer Name,State,Region,Product Category,Sub-Category,Sales,Quantity,Discount,Profit,Delivery Time (Days),Month-Year
ORD100171,2022-01-08 03:00:00,2022-01-10 03:00:00,Ashley Roberson,West Bengal,North,Furniture,T-Shirts,131.52,8,0.17,466.8,2,2022-01
ORD100172,2022-01-08 04:00:00,2022-01-10 04:00:00,Brian Cook,Bihar,North,Clothing,Tables,1072.98,9,0.23,280.57,2,2022-01
ORD100173,2022-01-08 05:00:00,2022-01-10 05:00:00,Cassandra Peterson,Maharashtra,North,Furniture,Tables,530.34,4,0.03,-68.6,2,2022-01
ORD100174,2022-01-08 06:00:00,2022-01-10 06:00:00,Alexander Brooks,Karnataka,South,Grocery,Phones,1325.83,4,0.26,483.02,2,2022-01
ORD100175,2022-01-08 07:00:00,2022-01-10 07:00:00,Karla Dunn,Bihar,North,Furniture,T-Shirts,431.3,5,0.05,-91.68,2,2022-01
ORD100176,2022-01-08 08:00:00,2022-01-10 08:00:00,Jose Martinez,Uttar Pradesh,South,Electronics,Snacks,1412.78,2,0.26,338.42,2,2022-01
ORD100177,2022-01-08 09:00:00,2022-01-10 09:00:00,Patrick Wilson,Delhi,East,Electronics,Tables,834.8,7,0.09,433.72,2,2022-01
ORD100178,2022-01-08 10:00:00,2022-01-10 10:00:00,Jasmine Perez,West Bengal,North,Furniture,Snacks,1879.79,5,0.1,5.49,2,2022-01
ORD100179,2022-01-08 11:00:00,2022-01-10 11:00:00,Patricia Wolf,Uttar Pradesh,North,Toys,Snacks,361.29,6,0.02,106.01,2,2022-01
ORD100180,2022-01-08 12:00:00,2022-01-10 12:00:00,Amanda Shelton,Bihar,North,Toys,Board Games,748.03,4,0.27,236.74,2,2022-01
ORD100181,2022-01-08 13:00:00,2022-01-10 13:00:00,Matthew Le,Bihar,South,Furniture,Phones,315.6,8,0.05,307.89,2,2022-01
ORD100182,2022-01-08 14:00:00,2022-01-10 14:00:00,David Burton,Karnataka,East,Furniture,Headphones,1856.92,8,0.19,423.13,2,2022-01
ORD100183,2022-01-08 15:00:00,2022-01-10 15:00:00,Holly Becker,Gujarat,North,Furniture,Board Games,1766.94,5,0.19,356.64,2,2022-01
ORD100184,2022-01-08 16:00:00,2022-01-10 16:00:00,Melvin Anderson,West Bengal,West,Furniture,T-Shirts,590.09,6,0.08,118.0,2,2022-01
ORD100185,2022-01-08 17:00:00,2022-01-10 17:00:00,Eric Potts,West Bengal,East,Clothing,Snacks,1353.97,3,0.3,393.03,2,2022-01
ORD100186,2022-01-08 18:00:00,2022-01-10 18:00:00,Christine Valentine,Karnataka,South,Furniture,Phones,1652.72,1,0.02,479.65,2,2022-01
ORD100187,2022-01-08 19:00:00,2022-01-10 19:00:00,Hailey Singleton,Delhi,South,Electronics,Phones,1154.88,9,0.18,36.19,2,2022-01
ORD100188,2022-01-08 20:00:00,2022-01-10 20:00:00,Stephen Vaughn Jr.,Bihar,East,Clothing,Tables,1106.34,9,0.14,-55.54,2,2022-01
ORD100189,2022-01-08 21:00:00,2022-01-10 21:00:00,Anthony Jenkins,Bihar,South,Toys,Snacks,559.52,3,0.07,155.97,2,2022-01
ORD100190,2022-01-08 22:00:00,2022-01-10 22:00:00,Sabrina Clark,Gujarat,West,Toys,T-Shirts,276.9,4,0.05,428.84,2,2022-01
ORD100191,2022-01-08 23:00:00,2022-01-10 23:00:00,Mark Carter,Karnataka,North,Furniture,Snacks,1804.71,7,0.22,-9.83,2,2022-01
ORD100192,2022-01-09 00:00:00,2022-01-11 00:00:00,Angelica Santos,West Bengal,West,Electronics,Phones,1810.79,2,0.27,431.48,2,2022-01
ORD100193,2022-01-09 01:00:00,2022-01-11 01:00:00,Katelyn Olson,Bihar,East,Clothing,T-Shirts,1302.89,3,0.03,495.33,2,2022-01
ORD100194,2022-01-09 02:00:00,2022-01-11 02:00:00,Sandra Sandoval,Karnataka,East,Grocery,Board Games,744.16,6,0.06,-67.6,2,2022-01
ORD100195,2022-01-09 03:00:00,2022-01-11 03:00:00,Matthew Bryant,Delhi,South,Grocery,Board Games,763.5,8,0.3,197.15,2,2022-01
ORD100196,2022-01-09 04:00:00,2022-01-11 04:00:00,Jodi Hart,West Bengal,North,Furniture,Tables,1479.32,1,0.0,97.33,2,2022-01
ORD100197,2022-01-09 05:00:00,2022-01-11 05:00:00,Molly West,West Bengal,West,Grocery,T-Shirts,1804.51,4,0.15,136.21,2,2022-01
ORD100198,2022-01-09 06:00:00,2022-01-11 06:00:00,Ashley Salazar,Bihar,North,Electronics,T-Shirts,1785.46,1,0.15,170.98,2,2022-01
ORD100199,2022-01-09 07:00:00,2022-01-11 07:00:00,James Hughes DDS,West Bengal,West,Grocery,Tables,1581.76,2,0.08,343.82,2,2022-01
ORD100200,2022-01-09 08:00:00,2022-01-11 08:00:00,Jocelyn Giles,Karnataka,North,Furniture,Tables,1319.86,8,0.2,254.78,2,2022-01
ORD100201,2022-01-09 09:00:00,2022-01-11 09:00:00,Jessica Pineda,Uttar Pradesh,South,Grocery,Phones,259.87,6,0.28,476.72,2,2022-01
ORD100202,2022-01-09 10:00:00,2022-01-11 10:00:00,Terrance May,Delhi,South,Grocery,T-Shirts,407.09,9,0.14,99.66,2,2022-01
ORD100203,2022-01-09 11:00:00,2022-01-11 11:00:00,Lawrence Perez,Gujarat,South,Clothing,T-Shirts,1807.25,2,0.22,224.9,2,2022-01
ORD100204,2022-01-09 12:00:00,2022-01-11 12:00:00,Jonathan Dixon,Delhi,West,Furniture,Tables,1252.22,3,0.19,388.0,2,2022-01
ORD100205,2022-01-09 13:00:00,2022-01-11 13:00:00,Jeffrey Pham,Maharashtra,North,Electronics,Chairs,117.47,9,0.14,123.82,2,2022-01
ORD100206,2022-01-09 14:00:00,2022-01-11 14:00:00,Maria Hall,Bihar,South,Grocery,Phones,292.8,9,0.01,179.18,2,2022-01
ORD100207,2022-01-09 15:00:00,2022-01-11 15:00:00,Donna Barber,West Bengal,North,Electronics,Phones,1360.65,6,0.22,310.98,2,2022-01
ORD100208,2022-01-09 16:00:00,2022-01-11 16:00:00,Cody Jefferson,Maharashtra,South,Grocery,Chairs,109.62,3,0.11,416.45,2,2022-01
ORD100209,2022-01-09 17:00:00,2022-01-11 17:00:00,Ethan Hernandez,Delhi,North,Toys,T-Shirts,405.54,5,0.07,149.41,2,2022-01
ORD100210,2022-01-09 18:00:00,2022-01-11 18:00:00,Gabriela Lane,Bihar,West,Toys,Board Games,1142.59,2,0.28,219.17,2,2022-01
ORD100211,2022-01-09 19:00:00,2022-01-11 19:00:00,Samantha Roth,Bihar,South,Furniture,Board Games,1414.6,7,0.23,485.07,2,2022-01
ORD100212,2022-01-09 20:00:00,2022-01-11 20:00:00,Jonathan Barker,West Bengal,South,Clothing,T-Shirts,1338.73,8,0.29,-74.52,2,2022-01
ORD100213,2022-01-09 21:00:00,2022-01-11 21:00:00,Heather Hernandez,Bihar,East,Clothing,T-Shirts,526.11,6,0.08,168.94,2,2022-01
ORD100214,2022-01-09 22:00:00,2022-01-11 22:00:00,Philip Juarez,Gujarat,South,Furniture,Board Games,1453.14,8,0.25,281.59,2,2022-01
ORD100215,2022-01-09 23:00:00,2022-01-11 23:00:00,Harry Sanders,Karnataka,West,Grocery,Phones,550.77,2,0.18,-94.94,2,2022-01
ORD100216,2022-01-10 00:00:00,2022-01-12 00:00:00,Roy Johnson,Tamil Nadu,South,Grocery,T-Shirts,718.26,3,0.29,258.07,2,2022-01
ORD100217,2022-01-10 01:00:00,2022-01-12 01:00:00,Sara Shields,Tamil Nadu,East,Furniture,Snacks,1518.33,7,0.28,-66.28,2,2022-01
ORD100218,2022-01-10 02:00:00,2022-01-12 02:00:00,Robert Wilson,Delhi,North,Furniture,Headphones,1334.3,1,0.29,414.54,2,2022-01
ORD100219,2022-01-10 03:00:00,2022-01-12 03:00:00,Brenda Wallace,West Bengal,East,Toys,Phones,1713.52,7,0.29,384.25,2,2022-01
ORD100220,2022-01-10 04:00:00,2022-01-12 04:00:00,Wendy Rios,Gujarat,West,Clothing,Headphones,1349.46,6,0.0,-80.65,2,2022-01
ORD100221,2022-01-10 05:00:00,2022-01-12 05:00:00,Michelle Anderson,Delhi,South,Clothing,Tables,1179.79,8,0.22,-70.72,2,2022-01
ORD100222,2022-01-10 06:00:00,2022-01-12 06:00:00,Corey Gordon,Maharashtra,East,Electronics,Snacks,277.98,7,0.08,352.17,2,2022-01
ORD100223,2022-01-10 07:00:00,2022-01-12 07:00:00,Lori Thomas,Tamil Nadu,North,Grocery,Tables,798.66,4,0.21,121.73,2,2022-01
ORD100224,2022-01-10 08:00:00,2022-01-12 08:00:00,Julie Fox,Karnataka,South,Furniture,Chairs,603.88,3,0.29,245.02,2,2022-01
ORD100225,2022-01-10 09:00:00,2022-01-12 09:00:00,Cynthia Daniel,Bihar,East,Furniture,Snacks,563.58,3,0.01,62.2,2,2022-01
ORD100226,2022-01-10 10:00:00,2022-01-12 10:00:00,Jennifer Brooks,Karnataka,West,Clothing,Board Games,1948.72,4,0.17,3.78,2,2022-01
ORD100227,2022-01-10 11:00:00,2022-01-12 11:00:00,Amanda Brady,West Bengal,East,Electronics,Chairs,846.89,9,0.22,77.65,2,2022-01
ORD100228,2022-01-10 12:00:00,2022-01-12 12:00:00,Patricia Wilson,Maharashtra,North,Electronics,Headphones,1794.89,9,0.08,48.03,2,2022-01
ORD100229,2022-01-10 13:00:00,2022-01-12 13:00:00,Sean Gaines,Karnataka,West,Furniture,Snacks,1299.16,2,0.07,168.98,2,2022-01
ORD100230,2022-01-10 14:00:00,2022-01-12 14:00:00,John Hernandez,Karnataka,West,Toys,Headphones,1610.14,5,0.02,348.01,2,2022-01
ORD100231,2022-01-10 15:00:00,2022-01-12 15:00:00,Christopher Turner,Bihar,South,Furniture,Phones,1055.01,1,0.03,232.48,2,2022-01
ORD100232,2022-01-10 16:00:00,2022-01-12 16:00:00,Amber Baker,Bihar,East,Toys,Phones,1196.12,4,0.2,265.51,2,2022-01
ORD100233,2022-01-10 17:00:00,2022-01-12 17:00:00,Carol Logan,Uttar Pradesh,West,Electronics,Headphones,1035.78,2,0.15,182.05,2,2022-01
ORD100234,2022-01-10 18:00:00,2022-01-12 18:00:00,Roberto Solis,West Bengal,North,Clothing,T-Shirts,470.96,8,0.01,94.84,2,2022-01
ORD100235,2022-01-10 19:00:00,2022-01-12 19:00:00,Lisa Pruitt,Bihar,South,Toys,Tables,1472.66,4,0.29,-13.89,2,2022-01
ORD100236,2022-01-10 20:00:00,2022-01-12 20:00:00,William Arnold,West Bengal,West,Electronics,Tables,633.47,5,0.2,112.74,2,2022-01
ORD100237,2022-01-10 21:00:00,2022-01-12 21:00:00,Leah Jordan,Tamil Nadu,South,Toys,Snacks,146.2,4,0.15,299.12,2,2022-01
ORD100238,2022-01-10 22:00:00,2022-01-12 22:00:00,Jacob Tran,Maharashtra,North,Electronics,Snacks,1326.4,5,0.08,340.27,2,2022-01
ORD100239,2022-01-10 23:00:00,2022-01-12 23:00:00,Adam York,West Bengal,West,Electronics,T-Shirts,436.51,5,0.2,181.51,2,2022-01
ORD100240,2022-01-11 00:00:00,2022-01-13 00:00:00,Shawn Hogan,West Bengal,North,Toys,Board Games,1886.87,5,0.11,287.0,2,2022-01
ORD100241,2022-01-11 01:00:00,2022-01-13 01:00:00,James Griffin,Bihar,North,Grocery,Headphones,1912.46,3,0.21,26.32,2,2022-01
ORD100242,2022-01-11 02:00:00,2022-01-13 02:00:00,William Adams,Delhi,North,Clothing,Tables,1838.24,7,0.2,416.04,2,2022-01
ORD100243,2022-01-11 03:00:00,2022-01-13 03:00:00,Bobby Davenport,Delhi,South,Furniture,Board Games,803.3,3,0.03,419.56,2,2022-01
ORD100244,2022-01-11 04:00:00,2022-01-13 04:00:00,Mr. Jacob Gibson,Bihar,West,Furniture,Snacks,129.37,2,0.27,92.2,2,2022-01
ORD100245,2022-01-11 05:00:00,2022-01-13 05:00:00,William Kelly,Maharashtra,North,Electronics,Board Games,1863.81,3,0.15,228.63,2,2022-01
ORD100246,2022-01-11 06:00:00,2022-01-13 06:00:00,Robert King,Delhi,East,Electronics,Headphones,913.55,3,0.12,264.0,2,2022-01
ORD100247,2022-01-11 07:00:00,2022-01-13 07:00:00,Mark Long DDS,Gujarat,North,Electronics,Tables,1936.64,8,0.29,183.46,2,2022-01
ORD100248,2022-01-11 08:00:00,2022-01-13 08:00:00,Sean Jones,West Bengal,East,Clothing,T-Shirts,1930.88,4,0.13,446.69,2,2022-01
ORD100249,2022-01-11 09:00:00,2022-01-13 09:00:00,Kathleen Smith,Gujarat,East,Furniture,T-Shirts,1720.72,3,0.22,343.83,2,2022-01
ORD100250,2022-01-11 10:00:00,2022-01-13 10:00:00,Steve Diaz,Tamil Nadu,West,Furniture,Chairs,659.45,5,0.2,303.51,2,2022-01
ORD100251,2022-01-11 11:00:00,2022-01-13 11:00:00,Kimberly Murray,Uttar Pradesh,East,Furniture,Chairs,831.69,4,0.05,212.06,2,2022-01
ORD100252,2022-01-11 12:00:00,2022-01-13 12:00:00,Sonya Baker,Maharashtra,North,Clothing,Tables,1717.16,9,0.3,-49.09,2,2022-01
ORD100253,2022-01-11 13:00:00,2022-01-13 13:00:00,James Sweeney,West Bengal,South,Grocery,Chairs,702.15,8,0.14,-35.31,2,2022-01
ORD100254,2022-01-11 14:00:00,2022-01-13 14:00:00,Austin Walker,Tamil Nadu,South,Grocery,Chairs,422.04,7,0.12,79.41,2,2022-01
ORD100255,2022-01-11 15:00:00,2022-01-13 15:00:00,Patricia Schroeder,Uttar Pradesh,East,Toys,Board Games,1157.92,8,0.28,26.91,2,2022-01
ORD100256,2022-01-11 16:00:00,2022-01-13 16:00:00,Erin James,Karnataka,West,Electronics,Snacks,1878.69,5,0.16,471.52,2,2022-01
ORD100257,2022-01-11 17:00:00,2022-01-13 17:00:00,Jessica Coleman,Gujarat,West,Furniture,Tables,1422.46,4,0.21,145.89,2,2022-01
ORD100258,2022-01-11 18:00:00,2022-01-13 18:00:00,Richard Miller,Karnataka,North,Grocery,Snacks,1183.12,7,0.25,425.96,2,2022-01
ORD100259,2022-01-11 19:00:00,2022-01-13 19:00:00,Brian Collier,Karnataka,South,Grocery,T-Shirts,284.64,1,0.07,390.85,2,2022-01
ORD100260,2022-01-11 20:00:00,2022-01-13 20:00:00,Michael Bright,Karnataka,South,Furniture,Phones,1268.51,6,0.05,387.54,2,2022-01
ORD100261,2022-01-11 21:00:00,2022-01-13 21:00:00,Rebecca May,Tamil Nadu,South,Toys,Snacks,1981.1,8,0.02,29.42,2,2022-01
ORD100262,2022-01-11 22:00:00,2022-01-13 22:00:00,Derrick Perkins,Karnataka,North,Furniture,Headphones,366.16,7,0.27,168.39,2,2022-01
ORD100263,2022-01-11 23:00:00,2022-01-13 23:00:00,Elizabeth Edwards,West Bengal,East,Grocery,Headphones,1084.83,2,0.06,90.77,2,2022-01
ORD100264,2022-01-12 00:00:00,2022-01-14 00:00:00,Kyle Wilson,Gujarat,North,Electronics,Phones,1767.01,7,0.09,482.25,2,2022-01
ORD100265,2022-01-12 01:00:00,2022-01-14 01:00:00,Amanda Wagner,Maharashtra,South,Furniture,Board Games,1507.46,6,0.09,426.05,2,2022-01
ORD100266,2022-01-12 02:00:00,2022-01-14 02:00:00,Alexandra Stokes,Uttar Pradesh,West,Furniture,Phones,1424.33,5,0.09,49.95,2,2022-01
ORD100267,2022-01-12 03:00:00,2022-01-14 03:00:00,Karen Christensen,Uttar Pradesh,South,Grocery,Snacks,1434.72,4,0.2,88.11,2,2022-01
ORD100268,2022-01-12 04:00:00,2022-01-14 04:00:00,Daniel Harris,Karnataka,West,Toys,Tables,783.03,1,0.29,217.35,2,2022-01
ORD100269,2022-01-12 05:00:00,2022-01-14 05:00:00,Dr. Amanda Castro MD,West Bengal,North,Toys,Snacks,657.82,2,0.1,67.16,2,2022-01
ORD100270,2022-01-12 06:00:00,2022-01-14 06:00:00,Jorge Hunter,Bihar,North,Grocery,Phones,1637.79,7,0.12,394.72,2,2022-01
ORD100271,2022-01-12 07:00:00,2022-01-14 07:00:00,Jenna Gutierrez PhD,Maharashtra,East,Furniture,Tables,1639.22,3,0.23,391.54,2,2022-01
ORD100272,2022-01-12 08:00:00,2022-01-14 08:00:00,Miranda Davis,Bihar,South,Grocery,Phones,1747.44,5,0.13,334.6,2,2022-01
ORD100273,2022-01-12 09:00:00,2022-01-14 09:00:00,Chelsea Garcia,Karnataka,North,Furniture,T-Shirts,1835.16,8,0.28,313.59,2,2022-01
ORD100274,2022-01-12 10:00:00,2022-01-14 10:00:00,Gene Barnes,Bihar,East,Clothing,Chairs,1071.55,8,0.15,228.38,2,2022-01
ORD100275,2022-01-12 11:00:00,2022-01-14 11:00:00,William Jones,Gujarat,North,Toys,Tables,1052.88,6,0.1,108.27,2,2022-01
ORD100276,2022-01-12 12:00:00,2022-01-14 12:00:00,Cody Jackson,West Bengal,West,Electronics,Board Games,1616.76,5,0.29,402.16,2,2022-01
ORD100277,2022-01-12 13:00:00,2022-01-14 13:00:00,Eric Goodman,West Bengal,South,Clothing,Phones,1334.93,2,0.13,415.3,2,2022-01
ORD100278,2022-01-12 14:00:00,2022-01-14 14:00:00,Jessica Riley,Karnataka,East,Grocery,Snacks,1433.74,9,0.07,-70.29,2,2022-01
ORD100279,2022-01-12 15:00:00,2022-01-14 15:00:00,Joshua Marshall,Gujarat,North,Furniture,T-Shirts,1612.01,1,0.05,139.17,2,2022-01
ORD100280,2022-01-12 16:00:00,2022-01-14 16:00:00,Michelle Thomas,Delhi,South,Grocery,Tables,1791.01,2,0.3,-84.02,2,2022-01
ORD100281,2022-01-12 17:00:00,2022-01-14 17:00:00,Bailey Spencer,Bihar,North,Furniture,Board Games,742.19,1,0.23,403.69,2,2022-01
ORD100282,2022-01-12 18:00:00,2022-01-14 18:00:00,Steven Harris,Karnataka,South,Clothing,Snacks,813.61,4,0.12,6.26,2,2022-01
ORD100283,2022-01-12 19:00:00,2022-01-14 19:00:00,Pedro Collins,West Bengal,West,Grocery,Headphones,278.57,4,0.25,304.32,2,2022-01
ORD100284,2022-01-12 20:00:00,2022-01-14 20:00:00,Christina Bryant,Delhi,West,Furniture,T-Shirts,1198.73,5,0.16,114.43,2,2022-01
ORD100285,2022-01-12 21:00:00,2022-01-14 21:00:00,Sherry Taylor,Bihar,East,Toys,Tables,168.29,5,0.1,389.64,2,2022-01
ORD100286,2022-01-12 22:00:00,2022-01-14 22:00:00,Annette Williams,Bihar,West,Grocery,T-Shirts,984.64,8,0.22,205.81,2,2022-01
ORD100287,2022-01-12 23:00:00,2022-01-14 23:00:00,Rhonda Navarro,Maharashtra,West,Grocery,Board Games,1131.02,3,0.22,94.64,2,2022-01
ORD100288,2022-01-13 00:00:00,2022-01-15 00:00:00,Robert Lopez,Gujarat,West,Electronics,Headphones,644.43,6,0.15,94.32,2,2022-01
ORD100289,2022-01-13 01:00:00,2022-01-15 01:00:00,Jamie Wagner,Uttar Pradesh,East,Furniture,T-Shirts,1222.58,3,0.01,96.16,2,2022-01
ORD100290,2022-01-13 02:00:00,2022-01-15 02:00:00,Michael Pham,Uttar Pradesh,West,Furniture,Headphones,157.95,2,0.02,373.15,2,2022-01
ORD100291,2022-01-13 03:00:00,2022-01-15 03:00:00,Steven Ortiz,Tamil Nadu,North,Clothing,Tables,170.96,8,0.24,326.67,2,2022-01
ORD100292,2022-01-13 04:00:00,2022-01-15 04:00:00,Jessica Freeman,West Bengal,East,Toys,Headphones,1662.94,1,0.25,91.53,2,2022-01
ORD100293,2022-01-13 05:00:00,2022-01-15 05:00:00,Mary Luna,West Bengal,North,Electronics,Tables,784.36,9,0.2,194.12,2,2022-01
ORD100294,2022-01-13 06:00:00,2022-01-15 06:00:00,Mrs. Kristy Patel,Gujarat,South,Electronics,Tables,341.41,7,0.25,-54.31,2,2022-01
ORD100295,2022-01-13 07:00:00,2022-01-15 07:00:00,John Mora,Delhi,East,Furniture,Tables,1092.26,4,0.22,396.5,2,2022-01
ORD100296,2022-01-13 08:00:00,2022-01-15 08:00:00,Erika Moreno,Delhi,South,Electronics,Headphones,1562.99,3,0.27,59.57,2,2022-01
ORD100297,2022-01-13 09:00:00,2022-01-15 09:00:00,Brenda Reynolds,Gujarat,West,Electronics,Board Games,510.06,6,0.05,433.54,2,2022-01
ORD100298,2022-01-13 10:00:00,2022-01-15 10:00:00,David Williams,Delhi,North,Toys,Board Games,1283.49,9,0.12,258.08,2,2022-01
ORD100299,2022-01-13 11:00:00,2022-01-15 11:00:00,Christopher Bell,Bihar,South,Toys,Board Games,262.16,9,0.14,240.69,2,2022-01
ORD100300,2022-01-13 12:00:00,2022-01-15 12:00:00,Kimberly Horn,Gujarat,West,Toys,Chairs,198.2,4,0.09,-2.37,2,2022-01
ORD100301,2022-01-13 13:00:00,2022-01-15 13:00:00,Leah Kaiser,Delhi,East,Electronics,Headphones,1109.57,5,0.22,-58.28,2,2022-01
ORD100302,2022-01-13 14:00:00,2022-01-15 14:00:00,Kenneth Franco,Uttar Pradesh,West,Toys,Board Games,1127.21,9,0.27,231.57,2,2022-01
ORD100303,2022-01-13 15:00:00,2022-01-15 15:00:00,Michael Ferrell,Karnataka,West,Furniture,Chairs,1311.12,2,0.12,180.79,2,2022-01
ORD100304,2022-01-13 16:00:00,2022-01-15 16:00:00,Andrea Mills,Gujarat,East,Toys,Headphones,1479.57,2,0.28,-28.19,2,2022-01
ORD100305,2022-01-13 17:00:00,2022-01-15 17:00:00,Carlos Munoz,Gujarat,West,Electronics,T-Shirts,1954.12,5,0.16,401.35,2,2022-01
ORD100306,2022-01-13 18:00:00,2022-01-15 18:00:00,Caroline Garcia,West Bengal,East,Furniture,Board Games,1080.97,1,0.16,150.34,2,2022-01
ORD100307,2022-01-13 19:00:00,2022-01-15 19:00:00,Jasmine Hubbard,Karnataka,East,Toys,Phones,713.62,8,0.18,56.27,2,2022-01
ORD100308,2022-01-13 20:00:00,2022-01-15 20:00:00,Elizabeth Reed,Maharashtra,North,Electronics,Board Games,1610.85,5,0.08,372.96,2,2022-01
ORD100309,2022-01-13 21:00:00,2022-01-15 21:00:00,Sara Oliver,Gujarat,South,Toys,T-Shirts,614.58,2,0.12,447.84,2,2022-01
ORD100310,2022-01-13 22:00:00,2022-01-15 22:00:00,Eric Cameron,Bihar,North,Grocery,Snacks,934.05,9,0.17,83.58,2,2022-01
ORD100311,2022-01-13 23:00:00,2022-01-15 23:00:00,William Warner,Gujarat,South,Toys,Chairs,249.07,2,0.28,365.57,2,2022-01
ORD100312,2022-01-14 00:00:00,2022-01-16 00:00:00,Mrs. Jennifer Lopez DVM,West Bengal,East,Clothing,Board Games,148.17,7,0.19,291.51,2,2022-01
ORD100313,2022-01-14 01:00:00,2022-01-16 01:00:00,Emily Parker,Tamil Nadu,North,Furniture,T-Shirts,1929.03,8,0.1,493.84,2,2022-01
ORD100314,2022-01-14 02:00:00,2022-01-16 02:00:00,Sandra Smith,Bihar,East,Clothing,Phones,1688.36,6,0.0,22.4,2,2022-01
ORD100315,2022-01-14 03:00:00,2022-01-16 03:00:00,Nicole Murphy,Bihar,South,Grocery,Tables,1422.35,7,0.29,476.41,2,2022-01
ORD100316,2022-01-14 04:00:00,2022-01-16 04:00:00,Cathy Kelly,Delhi,West,Grocery,T-Shirts,877.01,1,0.15,89.16,2,2022-01
ORD100317,2022-01-14 05:00:00,2022-01-16 05:00:00,Mary Kelley,Tamil Nadu,West,Toys,Headphones,429.26,4,0.28,147.17,2,2022-01
ORD100318,2022-01-14 06:00:00,2022-01-16 06:00:00,Anthony Brown,Maharashtra,South,Furniture,Headphones,397.23,7,0.16,115.3,2,2022-01
ORD100319,2022-01-14 07:00:00,2022-01-16 07:00:00,Kimberly Krueger,Bihar,South,Furniture,Board Games,575.46,1,0.18,61.07,2,2022-01
ORD100320,2022-01-14 08:00:00,2022-01-16 08:00:00,Jonathon Shaffer,Delhi,North,Toys,Board Games,1143.53,1,0.21,315.93,2,2022-01
ORD100321,2022-01-14 09:00:00,2022-01-16 09:00:00,Dawn Wright,Delhi,North,Clothing,T-Shirts,1457.73,6,0.1,253.49,2,2022-01
ORD100322,2022-01-14 10:00:00,2022-01-16 10:00:00,John West,Gujarat,South,Toys,Phones,1354.38,4,0.21,83.42,2,2022-01
ORD100323,2022-01-14 11:00:00,2022-01-16 11:00:00,Kimberly Figueroa,West Bengal,East,Clothing,Chairs,631.87,3,0.16,-20.67,2,2022-01
ORD100324,2022-01-14 12:00:00,2022-01-16 12:00:00,John Ferguson,Tamil Nadu,East,Clothing,Tables,1914.24,5,0.2,90.43,2,2022-01
ORD100325,2022-01-14 13:00:00,2022-01-16 13:00:00,Douglas Moore,Bihar,South,Clothing,Headphones,1502.0,9,0.25,128.74,2,2022-01
ORD100326,2022-01-14 14:00:00,2022-01-16 14:00:00,Jon Andrade,West Bengal,West,Electronics,Tables,1153.27,3,0.06,128.39,2,2022-01
ORD100327,2022-01-14 15:00:00,2022-01-16 15:00:00,Brian Estrada,Karnataka,South,Grocery,Board Games,1262.27,5,0.18,114.36,2,2022-01
ORD100328,2022-01-14 16:00:00,2022-01-16 16:00:00,Todd Castro,Delhi,East,Toys,Board Games,897.24,5,0.02,-70.77,2,2022-01
ORD100329,2022-01-14 17:00:00,2022-01-16 17:00:00,Jesse Oneill,Uttar Pradesh,North,Clothing,T-Shirts,570.69,9,0.03,178.42,2,2022-01
ORD100330,2022-01-14 18:00:00,2022-01-16 18:00:00,Paul Harrington,Maharashtra,North,Toys,T-Shirts,776.35,4,0.2,401.72,2,2022-01
ORD100331,2022-01-14 19:00:00,2022-01-16 19:00:00,Alicia Morris,Uttar Pradesh,South,Grocery,Headphones,1539.91,1,0.02,8.22,2,2022-01
ORD100332,2022-01-14 20:00:00,2022-01-16 20:00:00,Judy Ward,Uttar Pradesh,East,Grocery,T-Shirts,127.35,5,0.18,-12.61,2,2022-01
ORD100333,2022-01-14 21:00:00,2022-01-16 21:00:00,Katherine Powers,Bihar,North,Grocery,Snacks,320.54,1,0.07,183.11,2,2022-01
ORD100334,2022-01-14 22:00:00,2022-01-16 22:00:00,Robert Hernandez,West Bengal,South,Grocery,Chairs,187.41,6,0.09,122.36,2,2022-01
ORD100335,2022-01-14 23:00:00,2022-01-16 23:00:00,Jordan Strickland,Bihar,East,Toys,Headphones,177.38,7,0.04,236.77,2,2022-01
ORD100336,2022-01-15 00:00:00,2022-01-17 00:00:00,Jason Davis,Maharashtra,North,Grocery,Snacks,1725.38,1,0.07,468.24,2,2022-01
ORD100337,2022-01-15 01:00:00,2022-01-17 01:00:00,Tammie Powell DVM,Bihar,East,Clothing,Board Games,1436.95,4,0.25,356.53,2,2022-01
ORD100338,2022-01-15 02:00:00,2022-01-17 02:00:00,Amanda Burgess,Tamil Nadu,West,Furniture,T-Shirts,1000.93,9,0.19,312.23,2,2022-01
ORD100339,2022-01-15 03:00:00,2022-01-17 03:00:00,Alyssa Griffin,Karnataka,West,Toys,Board Games,285.88,1,0.28,149.56,2,2022-01
ORD100340,2022-01-15 04:00:00,2022-01-17 04:00:00,Vanessa Padilla,Uttar Pradesh,South,Furniture,Chairs,1034.07,9,0.01,72.42,2,2022-01
ORD100341,2022-01-15 05:00:00,2022-01-17 05:00:00,Danielle Anderson,Maharashtra,South,Clothing,T-Shirts,999.6,8,0.24,224.16,2,2022-01
ORD100342,2022-01-15 06:00:00,2022-01-17 06:00:00,Christopher Newton,Gujarat,East,Electronics,Phones,429.08,5,0.21,431.27,2,2022-01
ORD100343,2022-01-15 07:00:00,2022-01-17 07:00:00,Monique Aguirre,Karnataka,West,Toys,Tables,924.32,6,0.08,426.05,2,2022-01
